MD_EARN_WNE_P10,STUFACR,STUFACR,C150_4,ADM_RATE,MD_EARN_WNE_P10
,3.0,3.0,,,
,12.0,12.0,,,
40054.0,6.0,6.0,,,40054.0
,12.0,12.0,,,
,12.0,12.0,,,
34938.0,12.0,12.0,,0.2589,34938.0
28693.0,20.0,20.0,,,28693.0
,,,,,
16715.0,12.0,12.0,,,16715.0
,19.0,19.0,,,
,14.0,14.0,,,
,9.0,9.0,,,
43185.0,5.0,5.0,0.7,1.0,43185.0
,5.0,5.0,0.0,,
,9.0,9.0,,,
19880.0,9.0,9.0,,,19880.0
,21.0,21.0,,,
,6.0,6.0,0.609,,
,12.0,12.0,,,
92405.0,10.0,10.0,1.0,0.6842,92405.0
92405.0,15.0,15.0,1.0,1.0,92405.0
,26.0,26.0,0.6,,
41067.0,30.0,30.0,,,41067.0
24407.0,23.0,23.0,,,24407.0
30481.0,15.0,15.0,,,30481.0
106192.0,5.0,5.0,,,106192.0
,25.0,25.0,,,
,25.0,25.0,,,
,20.0,20.0,,,
,15.0,15.0,,,
,15.0,15.0,,,
,7.0,7.0,,,
,15.0,15.0,,,
,14.0,14.0,0.85,1.0,
,2.0,2.0,,,
,17.0,17.0,,,
,21.0,21.0,,0.8667,
,8.0,8.0,0.0,0.4884,
,20.0,20.0,,,
17360.0,17.0,17.0,0.5694,,17360.0
,30.0,30.0,,,
,7.0,7.0,,,
,15.0,15.0,,1.0,
,22.0,22.0,,,
87877.0,22.0,22.0,,,87877.0
,11.0,11.0,,,
,16.0,16.0,,,
,15.0,15.0,,,
,10.0,10.0,,,
,15.0,15.0,,,
,16.0,16.0,,,
,20.0,20.0,,,
,7.0,7.0,,,
,14.0,14.0,,,
,21.0,21.0,,1.0,
,5.0,5.0,,,
76813.0,15.0,15.0,,0.9688,76813.0
,18.0,18.0,,,
,16.0,16.0,,,
,20.0,20.0,,,
102672.0,12.0,12.0,0.6667,,102672.0
46573.0,19.0,19.0,,0.9615,46573.0
24022.0,20.0,20.0,,,24022.0
31055.0,10.0,10.0,,,31055.0
24407.0,22.0,22.0,,,24407.0
23712.0,10.0,10.0,,,23712.0
25223.0,18.0,18.0,,,25223.0
48281.0,10.0,10.0,,,48281.0
87877.0,24.0,24.0,,,87877.0
63435.0,16.0,16.0,0.3628,0.8168,63435.0
,12.0,12.0,,,
,20.0,20.0,,,
,15.0,15.0,,,
,10.0,10.0,,0.5,
,25.0,25.0,,,
,14.0,14.0,,,
,9.0,9.0,,,
,31.0,31.0,,,
34421.0,13.0,13.0,0.037,,34421.0
32568.0,38.0,38.0,0.2473,,32568.0
31055.0,22.0,22.0,,,31055.0
24635.0,7.0,7.0,,,24635.0
55204.0,5.0,5.0,0.4167,,55204.0
40669.0,21.0,21.0,0.6215,,40669.0
25073.0,15.0,15.0,,,25073.0
22101.0,,,,,22101.0
31141.0,15.0,15.0,,,31141.0
33079.0,21.0,21.0,,,33079.0
29898.0,37.0,37.0,,,29898.0
30060.0,16.0,16.0,,,30060.0
43137.0,14.0,14.0,,0.9204,43137.0
39080.0,15.0,15.0,0.5,,39080.0
,7.0,7.0,,,
,13.0,13.0,0.3,0.2241,
,,,,,
38922.0,26.0,26.0,,,38922.0
33070.0,25.0,25.0,,,33070.0
,6.0,6.0,,,
28918.0,6.0,6.0,,,28918.0
,9.0,9.0,,,
,17.0,17.0,,,
44444.0,26.0,26.0,,,44444.0
,18.0,18.0,,,
34949.0,10.0,10.0,,,34949.0
,10.0,10.0,,,
,21.0,21.0,,,
,5.0,5.0,0.0,0.4286,
,14.0,14.0,,,
,15.0,15.0,,,
,1.0,1.0,,,
,,,,,
,6.0,6.0,,,
,18.0,18.0,0.8333,,
,23.0,23.0,,,
,,,,,
,13.0,13.0,,,
,24.0,24.0,,,
,5.0,5.0,,0.7937,
,15.0,15.0,,,
,14.0,14.0,,,
,15.0,15.0,,,
,33.0,33.0,,,
,20.0,20.0,,,
,2.0,2.0,,1.0,
,16.0,16.0,,,
,10.0,10.0,,,
,15.0,15.0,,,
,15.0,15.0,,,
,13.0,13.0,,,
,25.0,25.0,,,
,10.0,10.0,,,
,7.0,7.0,,,
,9.0,9.0,,,
,15.0,15.0,,,
,15.0,15.0,,,
,20.0,20.0,0.4211,0.5227,
,26.0,26.0,,,
,8.0,8.0,0.0526,0.9259,
,12.0,12.0,,,
,20.0,20.0,,,
,10.0,10.0,,,
,10.0,10.0,,,
,16.0,16.0,,,
,9.0,9.0,,,
,24.0,24.0,,,
,,,,,
,16.0,16.0,,,
23921.0,13.0,13.0,,,23921.0
34421.0,13.0,13.0,0.125,,34421.0
24407.0,12.0,12.0,,,24407.0
24407.0,17.0,17.0,,,24407.0
38317.0,62.0,62.0,,,38317.0
24022.0,12.0,12.0,,,24022.0
33079.0,14.0,14.0,,,33079.0
29898.0,13.0,13.0,,,29898.0
30072.0,14.0,14.0,,,30072.0
36089.0,15.0,15.0,,,36089.0
27035.0,25.0,25.0,,,27035.0
24879.0,13.0,13.0,,,24879.0
33601.0,16.0,16.0,,,33601.0
48472.0,17.0,17.0,0.5013,0.8553,48472.0
40863.0,18.0,18.0,0.2382,0.9971,40863.0
,25.0,25.0,,,
,29.0,29.0,,,
,25.0,25.0,,0.7984,
,10.0,10.0,,,
,13.0,13.0,,,
,6.0,6.0,0.4,1.0,
,14.0,14.0,,,
48191.0,17.0,17.0,,,48191.0
27688.0,21.0,21.0,,,27688.0
45987.0,17.0,17.0,0.2143,0.2667,45987.0
45987.0,4.0,4.0,0.2222,,45987.0
45987.0,16.0,16.0,0.0893,0.4011,45987.0
45987.0,13.0,13.0,0.1538,0.3333,45987.0
45987.0,16.0,16.0,0.1,0.5,45987.0
45987.0,49.0,49.0,0.4307,0.4302,45987.0
45987.0,2.0,2.0,0.0,,45987.0
45987.0,4.0,4.0,0.0,1.0,45987.0
45987.0,2.0,2.0,0.3333,,45987.0
45987.0,13.0,13.0,0.2353,0.5,45987.0
45987.0,3.0,3.0,0.1667,0.0,45987.0
45987.0,5.0,5.0,0.1429,0.3333,45987.0
50135.0,18.0,18.0,0.3856,0.6963,50135.0
35697.0,20.0,20.0,0.1736,,35697.0
92538.0,16.0,16.0,,,92538.0
,18.0,18.0,0.4728,0.5603,
28710.0,24.0,24.0,,,28710.0
,25.0,25.0,,,
34657.0,20.0,20.0,,,34657.0
31109.0,25.0,25.0,,,31109.0
,6.0,6.0,0.25,0.8295,
,15.0,15.0,,0.9571,
30848.0,14.0,14.0,,,30848.0
,10.0,10.0,,,
,12.0,12.0,,,
62668.0,25.0,25.0,0.5238,0.6448,62668.0
30438.0,20.0,20.0,,,30438.0
,15.0,15.0,1.0,,
,11.0,11.0,,,
,25.0,25.0,,,
,20.0,20.0,,,
27652.0,6.0,6.0,,,27652.0
26696.0,11.0,11.0,,,26696.0
,17.0,17.0,,,
34222.0,18.0,18.0,,,34222.0
32044.0,14.0,14.0,,,32044.0
,20.0,20.0,0.6154,,
,20.0,20.0,,,
,17.0,17.0,,,
,20.0,20.0,,,
29392.0,30.0,30.0,,,29392.0
,25.0,25.0,,,
,20.0,20.0,,,
,7.0,7.0,,,
,26.0,26.0,,,
,6.0,6.0,,,
,20.0,20.0,,,
,11.0,11.0,,,
,12.0,12.0,,,
,15.0,15.0,,,
,20.0,20.0,,,
,14.0,14.0,0.78,,
,9.0,9.0,,,
,37.0,37.0,,0.3268,
,12.0,12.0,,,
,10.0,10.0,,,
,7.0,7.0,,,
,25.0,25.0,,,
,42.0,42.0,,,
,7.0,7.0,,,
,22.0,22.0,,,
,11.0,11.0,,,
,17.0,17.0,,,
,12.0,12.0,,1.0,
,15.0,15.0,,,
,,,,,
,20.0,20.0,,,
,9.0,9.0,,,
,15.0,15.0,,,
,10.0,10.0,,,
,12.0,12.0,,,
,11.0,11.0,,,
,30.0,30.0,,,
,15.0,15.0,,,
,17.0,17.0,,,
,18.0,18.0,,,
,14.0,14.0,,,
,25.0,25.0,,,
,19.0,19.0,,,
,5.0,5.0,,,
,12.0,12.0,,,
,22.0,22.0,,,
,15.0,15.0,,,
30481.0,30.0,30.0,,,30481.0
33079.0,10.0,10.0,,,33079.0
33079.0,17.0,17.0,,,33079.0
39876.0,34.0,34.0,,,39876.0
39876.0,25.0,25.0,,,39876.0
36048.0,9.0,9.0,,,36048.0
71588.0,54.0,54.0,0.7871,0.6464,71588.0
31488.0,17.0,17.0,,,31488.0
37752.0,110.0,110.0,0.1808,,37752.0
37752.0,7.0,7.0,0.2449,,37752.0
37752.0,6.0,6.0,0.3333,,37752.0
37752.0,7.0,7.0,0.0,,37752.0
,13.0,13.0,0.8313,0.01,
,3.0,3.0,,,
,19.0,19.0,0.3947,,
,14.0,14.0,,,
,16.0,16.0,0.4397,0.9361,
,12.0,12.0,,,
36432.0,11.0,11.0,,,36432.0
24421.0,7.0,7.0,,,24421.0
18991.0,24.0,24.0,,,18991.0
22377.0,18.0,18.0,,,22377.0
28363.0,17.0,17.0,,,28363.0
39257.0,14.0,14.0,0.3721,,39257.0
24565.0,17.0,17.0,,,24565.0
,11.0,11.0,,,
102672.0,9.0,9.0,0.2857,,102672.0
,17.0,17.0,,,
,9.0,9.0,,1.0,
21386.0,25.0,25.0,,,21386.0
21386.0,25.0,25.0,,,21386.0
23921.0,25.0,25.0,,,23921.0
,,,,,
19665.0,23.0,23.0,,,19665.0
30214.0,13.0,13.0,,,30214.0
,10.0,10.0,,,
,25.0,25.0,,,
,15.0,15.0,,,
,9.0,9.0,,,
,23.0,23.0,0.7895,,
,12.0,12.0,,,
,23.0,23.0,,,
,30.0,30.0,,,
,15.0,15.0,,,
,15.0,15.0,,,
,6.0,6.0,0.5333,0.7667,
,3.0,3.0,,,
,25.0,25.0,0.7313,,
,24.0,24.0,,,
,6.0,6.0,,1.0,
,19.0,19.0,,,
,25.0,25.0,,,
,1.0,1.0,,,
,12.0,12.0,,,
,6.0,6.0,0.375,0.9211,
,4.0,4.0,1.0,1.0,
,21.0,21.0,0.381,1.0,
,13.0,13.0,0.6333,,
,,,,,
,3.0,3.0,,,
,6.0,6.0,,,
,8.0,8.0,,,
,20.0,20.0,,,
,19.0,19.0,0.0377,0.56,
,7.0,7.0,,0.8824,
,5.0,5.0,0.8182,,
,25.0,25.0,,,
,24.0,24.0,0.5476,,
,16.0,16.0,0.7534,0.9615,
,24.0,24.0,,,
,15.0,15.0,1.0,,
,8.0,8.0,,,
,20.0,20.0,,,
,30.0,30.0,,,
,17.0,17.0,,,
,30.0,30.0,,,
,15.0,15.0,,0.576,
,,,,,
,20.0,20.0,,,
,,,,,
,4.0,4.0,0.5,,
,25.0,25.0,,,
,11.0,11.0,,,
,35.0,35.0,,0.8349,
,10.0,10.0,,,
,10.0,10.0,,,
,22.0,22.0,,,
,22.0,22.0,,,
,25.0,25.0,,,
24407.0,14.0,14.0,,,24407.0
30060.0,17.0,17.0,,,30060.0
30072.0,14.0,14.0,,,30072.0
29898.0,22.0,22.0,,,29898.0
29204.0,20.0,20.0,,,29204.0
41067.0,30.0,30.0,,,41067.0
38673.0,25.0,25.0,,,38673.0
,35.0,35.0,,,
57552.0,22.0,22.0,0.4642,0.6785,57552.0
,25.0,25.0,,,
63394.0,7.0,7.0,,,63394.0
63394.0,19.0,19.0,,,63394.0
46641.0,9.0,9.0,0.634,0.6671,46641.0
92405.0,9.0,9.0,0.3333,0.8182,92405.0
92405.0,9.0,9.0,1.0,0.4,92405.0
92405.0,10.0,10.0,0.0,0.9,92405.0
28806.0,12.0,12.0,0.5102,0.4767,28806.0
29138.0,15.0,15.0,,,29138.0
66318.0,7.0,7.0,,,66318.0
24707.0,14.0,14.0,,,24707.0
,17.0,17.0,,,
19499.0,6.0,6.0,,,19499.0
80137.0,10.0,10.0,,0.15,80137.0
56899.0,,,,,56899.0
31293.0,14.0,14.0,,,31293.0
21685.0,10.0,10.0,,,21685.0
34509.0,25.0,25.0,,,34509.0
24576.0,16.0,16.0,,,24576.0
38916.0,13.0,13.0,,,38916.0
33003.0,17.0,17.0,,,33003.0
34657.0,20.0,20.0,0.75,1.0,34657.0
28928.0,16.0,16.0,,,28928.0
28928.0,16.0,16.0,,,28928.0
28928.0,16.0,16.0,,,28928.0
28928.0,15.0,15.0,,,28928.0
28928.0,17.0,17.0,,,28928.0
28928.0,14.0,14.0,,,28928.0
28928.0,16.0,16.0,,,28928.0
28928.0,14.0,14.0,,,28928.0
28928.0,14.0,14.0,,,28928.0
31141.0,23.0,23.0,,,31141.0
28928.0,16.0,16.0,,,28928.0
31723.0,5.0,5.0,,,31723.0
45025.0,16.0,16.0,0.599,0.9131,45025.0
35650.0,15.0,15.0,,,35650.0
31599.0,51.0,51.0,,0.9947,31599.0
52873.0,40.0,40.0,,,52873.0
54914.0,17.0,17.0,0.381,,54914.0
22002.0,12.0,12.0,,,22002.0
,,,,,
,20.0,20.0,,0.4259,
27891.0,12.0,12.0,,,27891.0
,3.0,3.0,,0.3333,
,10.0,10.0,,,
,16.0,16.0,,,
,6.0,6.0,,,
,12.0,12.0,,,
,7.0,7.0,,,
,30.0,30.0,0.9524,0.7246,
,10.0,10.0,,,
,7.0,7.0,,,
,6.0,6.0,,,
,19.0,19.0,,,
,20.0,20.0,,,
,10.0,10.0,,,
,56.0,56.0,,1.0,
,15.0,15.0,,,
,4.0,4.0,,,
,18.0,18.0,,,
,18.0,18.0,,,
,5.0,5.0,0.0,,
,20.0,20.0,,,
,5.0,5.0,0.5,,
,39.0,39.0,,,
,19.0,19.0,,,
,20.0,20.0,,,
,15.0,15.0,,,
,10.0,10.0,,,
,15.0,15.0,,,
,8.0,8.0,,,
,11.0,11.0,,,
,15.0,15.0,,,
,7.0,7.0,,,
,13.0,13.0,,,
,6.0,6.0,,,
,11.0,11.0,,,
,16.0,16.0,,,
,14.0,14.0,,,
,9.0,9.0,0.75,0.9756,
,14.0,14.0,0.0,0.75,
,24.0,24.0,,,
,25.0,25.0,0.6842,0.4631,
,16.0,16.0,,,
,20.0,20.0,,,
,,,,,
,14.0,14.0,,,
,17.0,17.0,,,
,12.0,12.0,,0.6345,
,20.0,20.0,,,
,8.0,8.0,0.6667,,
,,,,,
,,,,,
,2.0,2.0,,0.6923,
,,,,,
,10.0,10.0,,0.9,
,20.0,20.0,,,
59986.0,17.0,17.0,0.4042,,59986.0
,48.0,48.0,,,
,34.0,34.0,,,
35225.0,20.0,20.0,,,35225.0
,4.0,4.0,,1.0,
,12.0,12.0,,0.6556,
,17.0,17.0,,,
,3.0,3.0,,,
,23.0,23.0,0.2752,,
,20.0,20.0,,,
,,,,,
,20.0,20.0,,,
41793.0,10.0,10.0,,,41793.0
30481.0,25.0,25.0,,,30481.0
33079.0,19.0,19.0,,,33079.0
29898.0,15.0,15.0,,,29898.0
27384.0,12.0,12.0,,,27384.0
25719.0,15.0,15.0,,,25719.0
25117.0,12.0,12.0,,,25117.0
25117.0,10.0,10.0,,,25117.0
25117.0,13.0,13.0,,,25117.0
25088.0,20.0,20.0,,,25088.0
,27.0,27.0,,,
,17.0,17.0,,,
20236.0,7.0,7.0,,,20236.0
,25.0,25.0,,,
33070.0,28.0,28.0,,,33070.0
,,,,,
92405.0,11.0,11.0,1.0,0.5,92405.0
92405.0,12.0,12.0,,0.0,92405.0
61575.0,10.0,10.0,,,61575.0
36596.0,26.0,26.0,0.2,,36596.0
30917.0,28.0,28.0,,,30917.0
21470.0,25.0,25.0,,,21470.0
102672.0,,,,,102672.0
32864.0,15.0,15.0,0.3214,0.5202,32864.0
,10.0,10.0,,,
,5.0,5.0,0.5,,
,9.0,9.0,,0.4732,
,5.0,5.0,0.6667,,
,12.0,12.0,,,
,,,,,
,12.0,12.0,,,
,2.0,2.0,0.3333,,
,10.0,10.0,0.4444,0.6742,
,15.0,15.0,,,
,10.0,10.0,,,
,8.0,8.0,,,
,15.0,15.0,,,
,6.0,6.0,1.0,1.0,
,6.0,6.0,,0.5833,
,15.0,15.0,,0.65,
,10.0,10.0,,,
,16.0,16.0,,,
,7.0,7.0,,,
,6.0,6.0,0.0667,,
,13.0,13.0,0.5781,,
,20.0,20.0,,,
,11.0,11.0,,,
,3.0,3.0,0.5714,0.6,
,16.0,16.0,0.6667,,
,10.0,10.0,,,
,,,,,
,22.0,22.0,,1.0,
,18.0,18.0,,,
,8.0,8.0,,,
,20.0,20.0,,,
,25.0,25.0,,,
,6.0,6.0,,,
,16.0,16.0,,,
,20.0,20.0,,,
,34.0,34.0,,,
,8.0,8.0,,,
,30.0,30.0,,,
,12.0,12.0,,0.4286,
,13.0,13.0,1.0,1.0,
,4.0,4.0,0.8333,0.425,
,21.0,21.0,,,
,20.0,20.0,,,
31422.0,17.0,17.0,,,31422.0
,,,,,
,25.0,25.0,,,
,25.0,25.0,,,
,12.0,12.0,,,
33559.0,24.0,24.0,,,33559.0
,20.0,20.0,,,
,2.0,2.0,,,
48318.0,15.0,15.0,0.4435,0.7282,48318.0
30060.0,16.0,16.0,,,30060.0
29898.0,10.0,10.0,,,29898.0
30072.0,25.0,25.0,,,30072.0
28710.0,25.0,25.0,,,28710.0
40669.0,21.0,21.0,0.5476,,40669.0
,19.0,19.0,,,
,20.0,20.0,,,
34726.0,26.0,26.0,,,34726.0
,24.0,24.0,0.1667,0.8235,
,6.0,6.0,,,
,17.0,17.0,,,
24707.0,9.0,9.0,,,24707.0
23921.0,11.0,11.0,,,23921.0
23589.0,16.0,16.0,,,23589.0
61480.0,13.0,13.0,,,61480.0
56899.0,4.0,4.0,,,56899.0
,10.0,10.0,,,
23149.0,12.0,12.0,,,23149.0
,20.0,20.0,,,
,22.0,22.0,,,
,17.0,17.0,,1.0,
,10.0,10.0,,,
54990.0,18.0,18.0,,0.375,54990.0
51129.0,19.0,19.0,,0.0,51129.0
31102.0,8.0,8.0,,,31102.0
,22.0,22.0,,0.9091,
,5.0,5.0,,,
,5.0,5.0,,,
,10.0,10.0,,,
,9.0,9.0,0.5455,0.8909,
,3.0,3.0,,,
,30.0,30.0,,,
,15.0,15.0,,,
,12.0,12.0,,,
,25.0,25.0,,,
,12.0,12.0,,,
,17.0,17.0,0.1538,0.8636,
,14.0,14.0,0.5185,0.5556,
,10.0,10.0,1.0,1.0,
,31.0,31.0,0.5676,1.0,
,15.0,15.0,,,
,15.0,15.0,,,
,27.0,27.0,,,
,20.0,20.0,,,
,13.0,13.0,,,
,4.0,4.0,,,
,21.0,21.0,0.5714,0.5,
,20.0,20.0,,,
,25.0,25.0,,,
,25.0,25.0,,,
,13.0,13.0,,,
,19.0,19.0,0.3,1.0,
,18.0,18.0,,,
,5.0,5.0,,,
,15.0,15.0,,,
,,,,,
,25.0,25.0,,0.4792,
,20.0,20.0,,,
,10.0,10.0,,,
,12.0,12.0,,,
,18.0,18.0,,,
,25.0,25.0,,,
,14.0,14.0,,,
,25.0,25.0,,,
,10.0,10.0,,,
,22.0,22.0,0.8421,0.2927,
,20.0,20.0,,,
,14.0,14.0,,,
,9.0,9.0,,,
,25.0,25.0,,,
,2.0,2.0,,,
,6.0,6.0,,,
,12.0,12.0,,,
,25.0,25.0,,,
,3.0,3.0,,,
,5.0,5.0,,,
,5.0,5.0,,,
,20.0,20.0,,,
,26.0,26.0,,,
,1.0,1.0,,,
,,,,,
,9.0,9.0,,,
,15.0,15.0,,,
,11.0,11.0,,,
,18.0,18.0,,,
16515.0,13.0,13.0,,,16515.0
,20.0,20.0,,,
38673.0,20.0,20.0,,,38673.0
22844.0,21.0,21.0,,0.9468,22844.0
56899.0,4.0,4.0,,,56899.0
,12.0,12.0,,,
,10.0,10.0,,,
,17.0,17.0,,,
,13.0,13.0,,,
,,,,,
33070.0,26.0,26.0,,,33070.0
,17.0,17.0,,,
92405.0,18.0,18.0,,0.8,92405.0
40694.0,17.0,17.0,0.1837,,40694.0
,20.0,20.0,,,
26956.0,15.0,15.0,,,26956.0
47327.0,13.0,13.0,,,47327.0
26905.0,45.0,45.0,,,26905.0
47865.0,8.0,8.0,,,47865.0
51222.0,42.0,42.0,,,51222.0
,11.0,11.0,,,
33273.0,14.0,14.0,,,33273.0
29839.0,10.0,10.0,,,29839.0
,3.0,3.0,,0.6667,
,10.0,10.0,,,
,50.0,50.0,,,
,4.0,4.0,,,
,15.0,15.0,,,
,14.0,14.0,,,
,10.0,10.0,,,
,8.0,8.0,,,
,6.0,6.0,,,
,11.0,11.0,,,
,13.0,13.0,1.0,0.64,
,18.0,18.0,0.14,,
,4.0,4.0,,0.4,
,15.0,15.0,,,
,20.0,20.0,,,
,13.0,13.0,,0.9578,
,10.0,10.0,,,
,20.0,20.0,1.0,1.0,
,13.0,13.0,,,
,10.0,10.0,,,
,14.0,14.0,,,
,14.0,14.0,0.75,0.8333,
,11.0,11.0,1.0,0.625,
,25.0,25.0,,,
,3.0,3.0,,,
,12.0,12.0,,,
,6.0,6.0,,,
,13.0,13.0,,0.7592,
,10.0,10.0,,,
,15.0,15.0,,1.0,
,9.0,9.0,,,
,10.0,10.0,,,
,11.0,11.0,,,
,16.0,16.0,,,
,9.0,9.0,,,
,,,,,
27035.0,25.0,25.0,,,27035.0
28934.0,16.0,16.0,,,28934.0
,,,,,
,12.0,12.0,,,
34657.0,20.0,20.0,,1.0,34657.0
20809.0,20.0,20.0,,,20809.0
24900.0,24.0,24.0,,,24900.0
22844.0,19.0,19.0,,0.5758,22844.0
22844.0,14.0,14.0,,0.8,22844.0
30848.0,24.0,24.0,,,30848.0
34509.0,16.0,16.0,,,34509.0
,48.0,48.0,,0.9237,
,6.0,6.0,,,
30280.0,14.0,14.0,,,30280.0
,,,,,
38673.0,26.0,26.0,,,38673.0
,11.0,11.0,,,
,22.0,22.0,0.3196,0.732,
,15.0,15.0,,,
,9.0,9.0,0.4375,,
,10.0,10.0,,,
,21.0,21.0,,,
,21.0,21.0,0.5714,0.8529,
,15.0,15.0,,,
,7.0,7.0,,,
,15.0,15.0,,,
,25.0,25.0,,,
,15.0,15.0,0.2222,,
41472.0,26.0,26.0,,,41472.0
31912.0,12.0,12.0,,,31912.0
42759.0,8.0,8.0,,,42759.0
,3.0,3.0,,,
36920.0,23.0,23.0,,,36920.0
34104.0,23.0,23.0,,,34104.0
29839.0,10.0,10.0,,,29839.0
,13.0,13.0,,,
,3.0,3.0,,,
,12.0,12.0,,,
,14.0,14.0,,,
,11.0,11.0,,,
,10.0,10.0,,1.0,
,10.0,10.0,,,
,7.0,7.0,0.3846,,
,13.0,13.0,,,
,21.0,21.0,,,
,8.0,8.0,,,
,20.0,20.0,,,
,6.0,6.0,,,
,5.0,5.0,,,
,15.0,15.0,,,
,10.0,10.0,,,
,6.0,6.0,,,
,,,,,
,20.0,20.0,,,
,15.0,15.0,,,
,1.0,1.0,,,
,11.0,11.0,,,
,25.0,25.0,,,
,13.0,13.0,,,
,10.0,10.0,,,
,9.0,9.0,,,
,6.0,6.0,0.0,,
,14.0,14.0,,,
,14.0,14.0,,,
,,,,,
36048.0,13.0,13.0,,,36048.0
,8.0,8.0,,,
,8.0,8.0,,,
31330.0,12.0,12.0,,,31330.0
,25.0,25.0,,,
,15.0,15.0,,,
27407.0,15.0,15.0,,,27407.0
34657.0,20.0,20.0,,1.0,34657.0
34657.0,20.0,20.0,,1.0,34657.0
34657.0,20.0,20.0,,1.0,34657.0
34657.0,20.0,20.0,,1.0,34657.0
23921.0,14.0,14.0,,,23921.0
26236.0,15.0,15.0,,,26236.0
,12.0,12.0,,,
30461.0,16.0,16.0,,,30461.0
29392.0,10.0,10.0,,,29392.0
38317.0,34.0,34.0,,,38317.0
38317.0,40.0,40.0,,,38317.0
38317.0,,,,,38317.0
38317.0,15.0,15.0,,,38317.0
38317.0,18.0,18.0,,,38317.0
26905.0,48.0,48.0,,,26905.0
38317.0,36.0,36.0,,,38317.0
,,,,,
,5.0,5.0,,,
,14.0,14.0,,,
,10.0,10.0,,,
51953.0,9.0,9.0,,,51953.0
39645.0,20.0,20.0,,,39645.0
37518.0,25.0,25.0,,,37518.0
,12.0,12.0,,,
,7.0,7.0,1.0,,
,,,,,
,5.0,5.0,,0.8889,
,4.0,4.0,,,
,20.0,20.0,,,
,27.0,27.0,,0.4503,
,7.0,7.0,0.76,0.9471,
,16.0,16.0,,,
,9.0,9.0,,,
,4.0,4.0,,,
,7.0,7.0,,,
,14.0,14.0,,,
,10.0,10.0,,,
,10.0,10.0,,,
,11.0,11.0,,,
,10.0,10.0,,,
,25.0,25.0,,,
,12.0,12.0,,,
,15.0,15.0,,,
,4.0,4.0,,0.9041,
,6.0,6.0,,,
30848.0,28.0,28.0,,,30848.0
31141.0,20.0,20.0,,,31141.0
,25.0,25.0,,,
36909.0,13.0,13.0,,0.9375,36909.0
61480.0,13.0,13.0,,,61480.0
31349.0,11.0,11.0,,,31349.0
55736.0,27.0,27.0,,0.9915,55736.0
,31.0,31.0,,,
31488.0,12.0,12.0,,,31488.0
,12.0,12.0,,,
61480.0,13.0,13.0,,,61480.0
61480.0,13.0,13.0,,,61480.0
30389.0,11.0,11.0,,,30389.0
,12.0,12.0,,,
,20.0,20.0,,,
,25.0,25.0,,,
,2.0,2.0,,0.8571,
16515.0,7.0,7.0,,,16515.0
34657.0,20.0,20.0,,1.0,34657.0
34657.0,20.0,20.0,,,34657.0
51222.0,22.0,22.0,,,51222.0
30803.0,19.0,19.0,,,30803.0
,11.0,11.0,,,
28710.0,16.0,16.0,,,28710.0
41472.0,9.0,9.0,,,41472.0
,25.0,25.0,,,
,6.0,6.0,,,
,32.0,32.0,,0.5109,
,6.0,6.0,,,
,14.0,14.0,,,
,7.0,7.0,1.0,,
,4.0,4.0,,,
,25.0,25.0,,,
,15.0,15.0,,,
,12.0,12.0,,,
,2.0,2.0,,,
,41.0,41.0,,0.959,
,3.0,3.0,,,
,37.0,37.0,,0.9848,
,8.0,8.0,,,
,,,,,
,13.0,13.0,,,
,9.0,9.0,,,
,,,,,
,,,,,
31109.0,10.0,10.0,,,31109.0
53341.0,27.0,27.0,,,53341.0
,25.0,25.0,,,
46573.0,9.0,9.0,,0.9231,46573.0
58759.0,10.0,10.0,,0.9518,58759.0
27803.0,13.0,13.0,,,27803.0
23904.0,20.0,20.0,,,23904.0
18636.0,4.0,4.0,,,18636.0
35242.0,51.0,51.0,,1.0,35242.0
27688.0,17.0,17.0,,,27688.0
30848.0,20.0,20.0,,,30848.0
18726.0,25.0,25.0,,,18726.0
26293.0,11.0,11.0,,,26293.0
52873.0,13.0,13.0,,,52873.0
34657.0,20.0,20.0,,1.0,34657.0
61480.0,13.0,13.0,,,61480.0
61480.0,13.0,13.0,,,61480.0
61480.0,13.0,13.0,,,61480.0
61480.0,13.0,13.0,,,61480.0
61480.0,13.0,13.0,,,61480.0
,,,,,
,5.0,5.0,,,
,,,,,
,12.0,12.0,,,
,20.0,20.0,,,
,20.0,20.0,,,
,25.0,25.0,,,
,1.0,1.0,,,
,15.0,15.0,,,
,6.0,6.0,,,
,20.0,20.0,,,
,25.0,25.0,,,
34657.0,20.0,20.0,,1.0,34657.0
34657.0,20.0,20.0,,1.0,34657.0
42217.0,4.0,4.0,,1.0,42217.0
61480.0,,,,,61480.0
61480.0,13.0,13.0,,,61480.0
30337.0,15.0,15.0,,,30337.0
52416.0,19.0,19.0,0.5356,0.9396,52416.0
47295.0,18.0,18.0,0.4813,0.9362,47295.0
42062.0,,,,,42062.0
42062.0,,,,,42062.0
42062.0,,,,,42062.0
42062.0,,,,,42062.0
42062.0,,,,,42062.0
62668.0,,,,,62668.0
62668.0,,,,,62668.0
62668.0,,,,,62668.0
62668.0,,,,,62668.0
62668.0,,,,,62668.0
62668.0,,,,,62668.0
62668.0,,,,,62668.0
62668.0,,,,,62668.0
62668.0,,,,,62668.0
62668.0,,,,,62668.0
62668.0,,,,,62668.0
62668.0,,,,,62668.0
